date,open,high,low,close,volume
28/6/00,78.8339,80.9667,78.4232,79.6022,16306775
29/6/00,78.7941,79.1651,76.8336,77.7476,18023268
30/6/00,77.8403,79.6552,77.4164,79.0061,12772897
3/7/00,79.2711,80.7548,79.0591,80.6488,4396790
5/7/00,79.3771,79.6686,77.0456,77.3635,13624030
6/7/00,77.6284,80.3309,76.3567,80.1719,19887803
7/7/00,80.5427,82.2384,80.0658,80.8872,13979251
10/7/00,80.2778,81.2846,79.6949,79.9069,10674968
11/7/00,79.7479,81.1786,78.6881,79.0193,12137707
12/7/00,80.9136,82.8742,80.2248,82.2119,15445294
13/7/00,83.0333,84.57,82.3444,83.8811,16451337
14/7/00,84.9939,85.7357,83.7751,85.3118,14531789
17/7/00,85.5767,86.5305,84.6759,86.0006,10901167
18/7/00,85.0998,85.4442,83.3909,84.146,17358154
19/7/00,83.3512,83.8811,81.0992,81.9205,18026410
20/7/00,82.9802,84.9408,82.4636,84.9408,16395196
21/7/00,83.4572,84.3712,82.3577,82.5034,12182652
24/7/00,83.0332,83.9341,79.9599,79.9599,15642170
25/7/00,81.0727,82.0132,79.536,81.4568,16106179
26/7/00,80.9667,81.4966,79.0591,81.0727,17157230
27/7/00,79.642,80.5958,77.6284,77.6284,21836927
28/7/00,78.1583,78.7412,72.9124,73.6013,30826280
31/7/00,74.2901,76.4097,72.674,75.8798,23159024
1/8/00,76.1447,76.2904,74.1709,74.9525,13320840
2/8/00,74.502,76.6348,73.4953,73.641,19877272
3/8/00,71.4287,76.9925,70.6339,76.9925,30173940
4/8/00,77.9993,78.6484,75.5619,76.3037,18852270
7/8/00,77.0455,78.8737,76.5156,78.2245,12756365
8/8/00,78.0523,79.218,77.5754,77.9993,12181710
9/8/00,79.43,80.0658,77.4826,77.6681,15656147
10/8/00,77.8404,78.1981,76.0387,76.2507,12946871
11/8/00,75.6678,77.2442,74.502,77.0455,17655819
14/8/00,77.4694,78.8471,76.4758,78.7941,10569240
15/8/00,78.6352,79.6817,77.9993,78.9001,11910831
16/8/00,79.218,80.2778,77.9993,79.2048,12855809
17/8/00,78.7942,81.2846,78.7412,80.9137,12183325
18/8/00,81.3376,81.9205,80.2779,80.662,12409610
21/8/00,81.3906,82.1192,80.0128,81.1786,11451566
22/8/00,81.3906,82.5431,80.768,80.9137,12571710
23/8/00,80.2778,82.6093,79.5492,82.2384,18068540
24/8/00,82.6093,83.6691,81.4436,83.5631,11457757
25/8/00,83.497,84.7421,82.7683,83.4042,9917703
28/8/00,83.2981,84.6494,83.0332,83.4571,10404509
29/8/00,83.6161,84.0798,82.967,83.7883,9446649
30/8/00,83.3512,84.358,82.8875,83.8413,8906929
31/8/00,84.4639,86.3715,84.4109,86.3715,13115242
1/9/00,87.3253,87.7624,85.7886,86.9014,11875988
5/9/00,86.1596,86.2656,84.2918,84.3712,13808256
6/9/00,84.146,84.3448,81.1787,81.4436,17659728
7/9/00,82.0795,84.2918,81.8675,83.2982,14014277
8/9/00,82.8875,83.0862,80.397,80.4368,19466850
11/9/00,80.1188,81.4966,77.9993,78.6617,23039806
12/9/00,79.271,80.2778,77.019,77.4164,20240643
13/9/00,76.5157,79.483,76.3037,79.2181,28577016
14/9/00,80.7548,81.3376,78.5425,79.1651,24117823
15/9/00,78.9531,79.377,76.8865,77.4694,20804359
18/9/00,77.8403,78.8471,75.0452,76.1447,24543159
